date,commodity,market,modal_price,pct_change,zscore,streak_length,anomaly_flag,anomaly_type,anomaly_score,observation_count,anomaly_status,explanation
2025-04-05,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,7050.0,0.71,0.0,1,False,none,0.0,48,ok,No unusual price behaviour detected.
2025-04-07,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6800.0,-3.55,-3.89,1,False,none,0.0,49,ok,No unusual price behaviour detected.
2025-04-11,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,7125.0,4.78,1.28,1,False,none,0.0,50,ok,No unusual price behaviour detected.
2025-04-15,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6900.0,-3.16,-1.02,1,False,none,0.0,51,ok,No unusual price behaviour detected.
2025-04-16,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,7000.0,1.45,-0.06,1,False,none,0.0,52,ok,No unusual price behaviour detected.
2025-04-17,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,7000.0,0.0,0.03,2,False,none,0.0,53,ok,No unusual price behaviour detected.
2025-04-18,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6900.0,-1.43,-0.78,1,False,none,0.0,54,ok,No unusual price behaviour detected.
2025-04-19,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6750.0,-2.17,-2.0,1,False,none,0.0,55,ok,No unusual price behaviour detected.
2025-04-21,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6910.0,2.37,-0.12,1,False,none,0.0,56,ok,No unusual price behaviour detected.
2025-04-22,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6925.0,0.22,-0.13,1,False,none,0.0,57,ok,No unusual price behaviour detected.
2025-04-29,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6700.0,-3.25,-2.53,1,False,none,0.0,58,ok,No unusual price behaviour detected.
2025-05-01,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,6400.0,-4.48,-4.15,1,True,statistical_outlier,40.0,59,ok,Anomaly detected: price is far outside its recent normal range.
2025-06-19,Arhar (Tur/Red Gram)(Whole),Dasada Patadi,5680.0,-11.25,-5.47,1,True,statistical_outlier,40.0,60,ok,Anomaly detected: price is far outside its recent normal range.
2025-01-23,Arhar (Tur/Red Gram)(Whole),Dhansura,7100.0,,,1,False,none,0.0,1,insufficient_data,Insufficient historical data to reliably check for anomalies.
2025-01-28,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,-2.82,,1,False,none,0.0,2,insufficient_data,Insufficient historical data to reliably check for anomalies.
2025-01-29,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,1.45,,1,False,none,0.0,3,insufficient_data,Insufficient historical data to reliably check for anomalies.
2025-01-31,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,-1.43,-1.0,1,False,none,0.0,4,insufficient_data,Insufficient historical data to reliably check for anomalies.
2025-02-03,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,1.45,0.26,1,False,none,0.0,5,ok,No unusual price behaviour detected.
2025-02-04,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,-1.43,-0.96,1,False,none,0.0,6,ok,No unusual price behaviour detected.
2025-02-05,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,0.0,-0.82,2,False,none,0.0,7,ok,No unusual price behaviour detected.
2025-02-06,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,1.45,0.54,1,False,none,0.0,8,ok,No unusual price behaviour detected.
2025-02-07,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,0.0,1.07,2,False,none,0.0,9,ok,No unusual price behaviour detected.
2025-02-08,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,-1.43,-1.07,1,False,none,0.0,10,ok,No unusual price behaviour detected.
2025-02-10,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,0.0,-0.8,2,False,none,0.0,11,ok,No unusual price behaviour detected.
2025-02-11,Arhar (Tur/Red Gram)(Whole),Dhansura,6800.0,-1.45,-2.67,1,False,none,0.0,12,ok,No unusual price behaviour detected.
2025-02-12,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,2.94,1.24,1,False,none,0.0,13,ok,No unusual price behaviour detected.
2025-02-14,Arhar (Tur/Red Gram)(Whole),Dhansura,7100.0,1.43,2.27,1,False,none,0.0,14,ok,No unusual price behaviour detected.
2025-02-15,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,-1.41,0.44,1,False,none,0.0,15,ok,No unusual price behaviour detected.
2025-02-17,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,0.0,0.44,2,False,none,0.0,16,ok,No unusual price behaviour detected.
2025-02-18,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,0.0,0.44,3,False,none,0.0,17,ok,No unusual price behaviour detected.
2025-02-20,Arhar (Tur/Red Gram)(Whole),Dhansura,7200.0,2.86,2.4,1,False,none,0.0,18,ok,No unusual price behaviour detected.
2025-02-21,Arhar (Tur/Red Gram)(Whole),Dhansura,7200.0,0.0,1.53,2,False,none,0.0,19,ok,No unusual price behaviour detected.
2025-02-22,Arhar (Tur/Red Gram)(Whole),Dhansura,7200.0,0.0,1.35,3,False,none,0.0,20,ok,No unusual price behaviour detected.
2025-02-24,Arhar (Tur/Red Gram)(Whole),Dhansura,7200.0,0.0,1.0,4,False,none,0.0,21,ok,No unusual price behaviour detected.
2025-02-25,Arhar (Tur/Red Gram)(Whole),Dhansura,7100.0,-1.39,-0.13,1,False,none,0.0,22,ok,No unusual price behaviour detected.
2025-02-27,Arhar (Tur/Red Gram)(Whole),Dhansura,7200.0,1.41,0.75,1,False,none,0.0,23,ok,No unusual price behaviour detected.
2025-02-28,Arhar (Tur/Red Gram)(Whole),Dhansura,7100.0,-1.39,-0.73,1,False,none,0.0,24,ok,No unusual price behaviour detected.
2025-03-01,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,-1.41,-3.51,1,False,none,0.0,25,ok,No unusual price behaviour detected.
2025-03-03,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,0.0,-1.82,2,False,none,0.0,26,ok,No unusual price behaviour detected.
2025-03-05,Arhar (Tur/Red Gram)(Whole),Dhansura,7100.0,1.43,-0.16,1,False,none,0.0,27,ok,No unusual price behaviour detected.
2025-03-06,Arhar (Tur/Red Gram)(Whole),Dhansura,7000.0,-1.41,-1.22,1,False,none,0.0,28,ok,No unusual price behaviour detected.
2025-03-07,Arhar (Tur/Red Gram)(Whole),Dhansura,6900.0,-1.43,-2.27,1,False,none,0.0,29,ok,No unusual price behaviour detected.
2025-03-08,Arhar (Tur/Red Gram)(Whole),Dhansura,6700.0,-2.9,-3.51,1,False,none,0.0,30,ok,No unusual price behaviour detected.
2025-03-10,Arhar (Tur/Red Gram)(Whole),Dhansura,6800.0,1.49,-1.24,1,False,none,0.0,31,ok,No unusual price behaviour detected.
2025-05-10,Arhar (Tur/Red Gram)(Whole),Dhansura,6500.0,-4.41,-3.11,1,False,none,0.0,32,ok,No unusual price behaviour detected.
2024-09-03,Arhar (Tur/Red Gram)(Whole),Dhari,8050.0,,,1,False,none,0.0,1,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-09-04,Arhar (Tur/Red Gram)(Whole),Dhari,9555.0,18.7,,1,False,none,0.0,2,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-09-12,Arhar (Tur/Red Gram)(Whole),Dhari,9255.0,-3.14,,1,False,none,0.0,3,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-09-13,Arhar (Tur/Red Gram)(Whole),Dhari,8055.0,-12.97,-1.13,1,False,none,0.0,4,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-09-23,Arhar (Tur/Red Gram)(Whole),Dhari,7900.0,-1.92,-1.05,1,False,none,0.0,5,ok,No unusual price behaviour detected.
2024-09-26,Arhar (Tur/Red Gram)(Whole),Dhari,9500.0,20.25,1.2,1,False,none,0.0,6,ok,No unusual price behaviour detected.
2024-10-04,Arhar (Tur/Red Gram)(Whole),Dhari,8750.0,-7.89,0.04,1,False,none,0.0,7,ok,No unusual price behaviour detected.
2024-10-09,Arhar (Tur/Red Gram)(Whole),Dhari,8000.0,-8.57,-1.0,1,False,none,0.0,8,ok,No unusual price behaviour detected.
2024-10-17,Arhar (Tur/Red Gram)(Whole),Dhari,8000.0,0.0,-0.98,2,False,none,0.0,9,ok,No unusual price behaviour detected.
2024-10-25,Arhar (Tur/Red Gram)(Whole),Dhari,8625.0,7.81,0.2,1,False,none,0.0,10,ok,No unusual price behaviour detected.
2024-11-13,Arhar (Tur/Red Gram)(Whole),Dhari,7000.0,-18.84,-2.39,1,False,none,0.0,11,ok,No unusual price behaviour detected.
2024-11-19,Arhar (Tur/Red Gram)(Whole),Dhari,8000.0,14.29,-0.32,1,False,none,0.0,12,ok,No unusual price behaviour detected.
2024-11-21,Arhar (Tur/Red Gram)(Whole),Dhari,9505.0,18.81,1.58,1,False,none,0.0,13,ok,No unusual price behaviour detected.
2024-12-09,Arhar (Tur/Red Gram)(Whole),Dhari,8650.0,-9.0,0.48,1,False,none,0.0,14,ok,No unusual price behaviour detected.
2024-12-17,Arhar (Tur/Red Gram)(Whole),Dhari,6385.0,-26.18,-2.4,1,False,none,0.0,15,ok,No unusual price behaviour detected.
2024-12-20,Arhar (Tur/Red Gram)(Whole),Dhari,7000.0,9.63,-0.97,1,False,none,0.0,16,ok,No unusual price behaviour detected.
2024-12-25,Arhar (Tur/Red Gram)(Whole),Dhari,6565.0,-6.21,-1.17,1,False,none,0.0,17,ok,No unusual price behaviour detected.
2024-12-27,Arhar (Tur/Red Gram)(Whole),Dhari,6775.0,3.2,-0.7,1,False,none,0.0,18,ok,No unusual price behaviour detected.
2025-01-17,Arhar (Tur/Red Gram)(Whole),Dhari,7395.0,9.15,-0.13,1,False,none,0.0,19,ok,No unusual price behaviour detected.
2025-01-24,Arhar (Tur/Red Gram)(Whole),Dhari,6500.0,-12.1,-0.83,1,False,none,0.0,20,ok,No unusual price behaviour detected.
2025-01-25,Arhar (Tur/Red Gram)(Whole),Dhari,5750.0,-11.54,-1.63,1,False,none,0.0,21,ok,No unusual price behaviour detected.
2025-01-28,Arhar (Tur/Red Gram)(Whole),Dhari,6365.0,10.7,-0.5,1,False,none,0.0,22,ok,No unusual price behaviour detected.
2025-01-29,Arhar (Tur/Red Gram)(Whole),Dhari,4575.0,-28.12,-3.95,1,False,none,0.0,23,ok,No unusual price behaviour detected.
2025-01-30,Arhar (Tur/Red Gram)(Whole),Dhari,5975.0,30.6,-0.33,1,False,none,0.0,24,ok,No unusual price behaviour detected.
2025-01-31,Arhar (Tur/Red Gram)(Whole),Dhari,5590.0,-6.44,-0.67,1,False,none,0.0,25,ok,No unusual price behaviour detected.
2025-02-01,Arhar (Tur/Red Gram)(Whole),Dhari,6600.0,18.07,0.66,1,False,none,0.0,26,ok,No unusual price behaviour detected.
2025-02-03,Arhar (Tur/Red Gram)(Whole),Dhari,6755.0,2.35,1.21,1,False,none,0.0,27,ok,No unusual price behaviour detected.
2025-02-04,Arhar (Tur/Red Gram)(Whole),Dhari,6080.0,-9.99,0.18,1,False,none,0.0,28,ok,No unusual price behaviour detected.
2025-02-05,Arhar (Tur/Red Gram)(Whole),Dhari,5805.0,-4.52,-0.25,1,False,none,0.0,29,ok,No unusual price behaviour detected.
2025-02-06,Arhar (Tur/Red Gram)(Whole),Dhari,5900.0,1.64,-0.02,1,False,none,0.0,30,ok,No unusual price behaviour detected.
2025-02-07,Arhar (Tur/Red Gram)(Whole),Dhari,6065.0,2.8,-0.08,1,False,none,0.0,31,ok,No unusual price behaviour detected.
2025-02-10,Arhar (Tur/Red Gram)(Whole),Dhari,6195.0,2.14,0.19,1,False,none,0.0,32,ok,No unusual price behaviour detected.
2025-02-11,Arhar (Tur/Red Gram)(Whole),Dhari,5955.0,-3.87,-0.69,1,False,none,0.0,33,ok,No unusual price behaviour detected.
2025-02-13,Arhar (Tur/Red Gram)(Whole),Dhari,6790.0,14.02,2.18,1,False,none,0.0,34,ok,No unusual price behaviour detected.
2025-02-14,Arhar (Tur/Red Gram)(Whole),Dhari,6320.0,-6.92,0.64,1,False,none,0.0,35,ok,No unusual price behaviour detected.
2025-02-15,Arhar (Tur/Red Gram)(Whole),Dhari,6467.5,2.33,0.96,1,False,none,0.0,36,ok,No unusual price behaviour detected.
2025-02-17,Arhar (Tur/Red Gram)(Whole),Dhari,6950.0,7.46,2.26,1,False,none,0.0,37,ok,No unusual price behaviour detected.
2025-02-18,Arhar (Tur/Red Gram)(Whole),Dhari,6860.0,-1.29,1.27,1,False,none,0.0,38,ok,No unusual price behaviour detected.
2025-02-19,Arhar (Tur/Red Gram)(Whole),Dhari,6340.0,-7.58,-0.44,1,False,none,0.0,39,ok,No unusual price behaviour detected.
2025-02-20,Arhar (Tur/Red Gram)(Whole),Dhari,6525.0,2.92,-0.0,1,False,none,0.0,40,ok,No unusual price behaviour detected.
2025-02-21,Arhar (Tur/Red Gram)(Whole),Dhari,7025.0,7.66,1.63,1,False,none,0.0,41,ok,No unusual price behaviour detected.
2025-02-22,Arhar (Tur/Red Gram)(Whole),Dhari,6770.0,-3.63,0.43,1,False,none,0.0,42,ok,No unusual price behaviour detected.
2025-02-24,Arhar (Tur/Red Gram)(Whole),Dhari,6397.5,-5.5,-1.17,1,False,none,0.0,43,ok,No unusual price behaviour detected.
2025-02-25,Arhar (Tur/Red Gram)(Whole),Dhari,6800.0,6.29,0.38,1,False,none,0.0,44,ok,No unusual price behaviour detected.
2025-02-27,Arhar (Tur/Red Gram)(Whole),Dhari,6555.0,-3.6,-0.46,1,False,none,0.0,45,ok,No unusual price behaviour detected.
2025-02-28,Arhar (Tur/Red Gram)(Whole),Dhari,6570.0,0.23,-0.25,1,False,none,0.0,46,ok,No unusual price behaviour detected.
2025-03-01,Arhar (Tur/Red Gram)(Whole),Dhari,6375.0,-2.97,-1.36,1,False,none,0.0,47,ok,No unusual price behaviour detected.
2025-03-03,Arhar (Tur/Red Gram)(Whole),Dhari,6050.0,-5.1,-2.52,1,False,none,0.0,48,ok,No unusual price behaviour detected.
2025-03-04,Arhar (Tur/Red Gram)(Whole),Dhari,6300.0,4.13,-0.78,1,False,none,0.0,49,ok,No unusual price behaviour detected.
2025-03-05,Arhar (Tur/Red Gram)(Whole),Dhari,6265.0,-0.56,-0.72,1,False,none,0.0,50,ok,No unusual price behaviour detected.
2025-03-06,Arhar (Tur/Red Gram)(Whole),Dhari,6310.0,0.72,-0.43,1,False,none,0.0,51,ok,No unusual price behaviour detected.
2025-03-07,Arhar (Tur/Red Gram)(Whole),Dhari,6470.0,2.54,0.69,1,False,none,0.0,52,ok,No unusual price behaviour detected.
2025-03-08,Arhar (Tur/Red Gram)(Whole),Dhari,6300.0,-2.63,-0.21,1,False,none,0.0,53,ok,No unusual price behaviour detected.
2025-03-10,Arhar (Tur/Red Gram)(Whole),Dhari,6245.0,-0.87,-0.4,1,False,none,0.0,54,ok,No unusual price behaviour detected.
2025-03-11,Arhar (Tur/Red Gram)(Whole),Dhari,6340.0,1.52,0.51,1,False,none,0.0,55,ok,No unusual price behaviour detected.
2025-03-12,Arhar (Tur/Red Gram)(Whole),Dhari,6370.0,0.47,0.7,1,False,none,0.0,56,ok,No unusual price behaviour detected.
2025-03-15,Arhar (Tur/Red Gram)(Whole),Dhari,6140.0,-3.61,-2.5,1,False,none,0.0,57,ok,No unusual price behaviour detected.
2025-03-17,Arhar (Tur/Red Gram)(Whole),Dhari,6180.0,0.65,-1.27,1,False,none,0.0,58,ok,No unusual price behaviour detected.
2025-03-18,Arhar (Tur/Red Gram)(Whole),Dhari,6160.0,-0.32,-1.16,1,False,none,0.0,59,ok,No unusual price behaviour detected.
2025-03-19,Arhar (Tur/Red Gram)(Whole),Dhari,6435.0,4.46,2.05,1,False,none,0.0,60,ok,No unusual price behaviour detected.
2025-03-20,Arhar (Tur/Red Gram)(Whole),Dhari,6060.0,-5.83,-1.8,1,False,none,0.0,61,ok,No unusual price behaviour detected.
2025-03-22,Arhar (Tur/Red Gram)(Whole),Dhari,6355.0,4.87,0.82,1,False,none,0.0,62,ok,No unusual price behaviour detected.
2025-03-24,Arhar (Tur/Red Gram)(Whole),Dhari,6160.0,-3.07,-0.58,1,False,none,0.0,63,ok,No unusual price behaviour detected.
2025-03-25,Arhar (Tur/Red Gram)(Whole),Dhari,6120.0,-0.65,-0.7,1,False,none,0.0,64,ok,No unusual price behaviour detected.
2025-04-01,Arhar (Tur/Red Gram)(Whole),Dhari,6510.0,6.37,2.23,1,False,none,0.0,65,ok,No unusual price behaviour detected.
2025-04-02,Arhar (Tur/Red Gram)(Whole),Dhari,6695.0,2.84,2.52,1,False,none,0.0,66,ok,No unusual price behaviour detected.
2025-04-03,Arhar (Tur/Red Gram)(Whole),Dhari,6525.0,-2.54,0.82,1,False,none,0.0,67,ok,No unusual price behaviour detected.
2025-04-04,Arhar (Tur/Red Gram)(Whole),Dhari,6715.0,2.91,1.53,1,False,none,0.0,68,ok,No unusual price behaviour detected.
2025-04-05,Arhar (Tur/Red Gram)(Whole),Dhari,6475.0,-3.57,0.15,1,False,none,0.0,69,ok,No unusual price behaviour detected.
2025-04-07,Arhar (Tur/Red Gram)(Whole),Dhari,6625.0,2.32,0.71,1,False,none,0.0,70,ok,No unusual price behaviour detected.
2025-04-08,Arhar (Tur/Red Gram)(Whole),Dhari,6065.0,-8.45,-2.28,1,False,none,0.0,71,ok,No unusual price behaviour detected.
2025-04-09,Arhar (Tur/Red Gram)(Whole),Dhari,6700.0,10.47,0.84,1,False,none,0.0,72,ok,No unusual price behaviour detected.
2025-04-10,Arhar (Tur/Red Gram)(Whole),Dhari,6455.0,-3.66,-0.38,1,False,none,0.0,73,ok,No unusual price behaviour detected.
2025-04-11,Arhar (Tur/Red Gram)(Whole),Dhari,6285.0,-2.63,-1.01,1,False,none,0.0,74,ok,No unusual price behaviour detected.
2025-04-15,Arhar (Tur/Red Gram)(Whole),Dhari,6325.0,0.64,-0.63,1,False,none,0.0,75,ok,No unusual price behaviour detected.
2025-04-16,Arhar (Tur/Red Gram)(Whole),Dhari,6195.0,-2.06,-1.04,1,False,none,0.0,76,ok,No unusual price behaviour detected.
2025-04-17,Arhar (Tur/Red Gram)(Whole),Dhari,6230.0,0.56,-0.65,1,False,none,0.0,77,ok,No unusual price behaviour detected.
2025-04-18,Arhar (Tur/Red Gram)(Whole),Dhari,6760.0,8.51,2.13,1,False,none,0.0,78,ok,No unusual price behaviour detected.
2025-04-19,Arhar (Tur/Red Gram)(Whole),Dhari,6075.0,-10.13,-1.53,1,False,none,0.0,79,ok,No unusual price behaviour detected.
2025-04-21,Arhar (Tur/Red Gram)(Whole),Dhari,6600.0,8.64,1.21,1,False,none,0.0,80,ok,No unusual price behaviour detected.
2025-04-22,Arhar (Tur/Red Gram)(Whole),Dhari,6635.0,0.53,1.17,1,False,none,0.0,81,ok,No unusual price behaviour detected.
2025-04-23,Arhar (Tur/Red Gram)(Whole),Dhari,5910.0,-10.93,-1.89,1,False,none,0.0,82,ok,No unusual price behaviour detected.
2025-04-24,Arhar (Tur/Red Gram)(Whole),Dhari,5375.0,-9.05,-3.02,1,False,none,0.0,83,ok,No unusual price behaviour detected.
2025-04-25,Arhar (Tur/Red Gram)(Whole),Dhari,6240.0,16.09,0.03,1,False,none,0.0,84,ok,No unusual price behaviour detected.
2025-04-26,Arhar (Tur/Red Gram)(Whole),Dhari,5835.0,-6.49,-0.8,1,False,none,0.0,85,ok,No unusual price behaviour detected.
2025-04-28,Arhar (Tur/Red Gram)(Whole),Dhari,6300.0,7.97,0.46,1,False,none,0.0,86,ok,No unusual price behaviour detected.
2025-04-29,Arhar (Tur/Red Gram)(Whole),Dhari,5905.0,-6.27,-0.49,1,False,none,0.0,87,ok,No unusual price behaviour detected.
2025-04-30,Arhar (Tur/Red Gram)(Whole),Dhari,6485.0,9.82,1.13,1,False,none,0.0,88,ok,No unusual price behaviour detected.
2025-05-01,Arhar (Tur/Red Gram)(Whole),Dhari,6190.0,-4.55,0.5,1,False,none,0.0,89,ok,No unusual price behaviour detected.
2025-05-02,Arhar (Tur/Red Gram)(Whole),Dhari,5505.0,-11.07,-1.46,1,False,none,0.0,90,ok,No unusual price behaviour detected.
2025-05-03,Arhar (Tur/Red Gram)(Whole),Dhari,6435.0,16.89,1.11,1,False,none,0.0,91,ok,No unusual price behaviour detected.
2025-05-05,Arhar (Tur/Red Gram)(Whole),Dhari,6205.0,-3.57,0.31,1,False,none,0.0,92,ok,No unusual price behaviour detected.
2025-05-06,Arhar (Tur/Red Gram)(Whole),Dhari,5750.0,-7.33,-1.16,1,False,none,0.0,93,ok,No unusual price behaviour detected.
2025-05-07,Arhar (Tur/Red Gram)(Whole),Dhari,5500.0,-4.35,-1.57,1,False,none,0.0,94,ok,No unusual price behaviour detected.
2025-05-08,Arhar (Tur/Red Gram)(Whole),Dhari,6205.0,12.82,0.46,1,False,none,0.0,95,ok,No unusual price behaviour detected.
2025-05-09,Arhar (Tur/Red Gram)(Whole),Dhari,5860.0,-5.56,-0.29,1,False,none,0.0,96,ok,No unusual price behaviour detected.
2025-05-10,Arhar (Tur/Red Gram)(Whole),Dhari,6375.0,8.79,1.23,1,False,none,0.0,97,ok,No unusual price behaviour detected.
2025-05-12,Arhar (Tur/Red Gram)(Whole),Dhari,6025.0,-5.49,-0.06,1,False,none,0.0,98,ok,No unusual price behaviour detected.
2025-05-13,Arhar (Tur/Red Gram)(Whole),Dhari,5800.0,-3.73,-0.62,1,False,none,0.0,99,ok,No unusual price behaviour detected.
2025-05-14,Arhar (Tur/Red Gram)(Whole),Dhari,5660.0,-2.41,-0.92,1,False,none,0.0,100,ok,No unusual price behaviour detected.
2025-05-15,Arhar (Tur/Red Gram)(Whole),Dhari,5925.0,4.68,0.02,1,False,none,0.0,101,ok,No unusual price behaviour detected.
2025-05-16,Arhar (Tur/Red Gram)(Whole),Dhari,6215.0,4.89,0.96,1,False,none,0.0,102,ok,No unusual price behaviour detected.
2025-05-19,Arhar (Tur/Red Gram)(Whole),Dhari,6125.0,-1.45,0.59,1,False,none,0.0,103,ok,No unusual price behaviour detected.
2025-05-20,Arhar (Tur/Red Gram)(Whole),Dhari,5525.0,-9.8,-2.01,1,False,none,0.0,104,ok,No unusual price behaviour detected.
2025-05-21,Arhar (Tur/Red Gram)(Whole),Dhari,5550.0,0.45,-1.39,1,False,none,0.0,105,ok,No unusual price behaviour detected.
2025-05-23,Arhar (Tur/Red Gram)(Whole),Dhari,5915.0,6.58,0.32,1,False,none,0.0,106,ok,No unusual price behaviour detected.
2025-05-26,Arhar (Tur/Red Gram)(Whole),Dhari,5500.0,-7.02,-1.26,1,False,none,0.0,107,ok,No unusual price behaviour detected.
2025-05-28,Arhar (Tur/Red Gram)(Whole),Dhari,6255.0,13.73,1.45,1,False,none,0.0,108,ok,No unusual price behaviour detected.
2025-05-29,Arhar (Tur/Red Gram)(Whole),Dhari,6040.0,-3.44,0.5,1,False,none,0.0,109,ok,No unusual price behaviour detected.
2025-05-31,Arhar (Tur/Red Gram)(Whole),Dhari,5587.5,-7.49,-0.81,1,False,none,0.0,110,ok,No unusual price behaviour detected.
2025-06-02,Arhar (Tur/Red Gram)(Whole),Dhari,5630.0,0.76,-0.46,1,False,none,0.0,111,ok,No unusual price behaviour detected.
2025-06-04,Arhar (Tur/Red Gram)(Whole),Dhari,5000.0,-11.19,-2.7,1,False,none,0.0,112,ok,No unusual price behaviour detected.
2025-06-09,Arhar (Tur/Red Gram)(Whole),Dhari,5260.0,5.2,-1.08,1,False,none,0.0,113,ok,No unusual price behaviour detected.
2025-06-10,Arhar (Tur/Red Gram)(Whole),Dhari,6085.0,15.68,1.1,1,False,none,0.0,114,ok,No unusual price behaviour detected.
2025-06-11,Arhar (Tur/Red Gram)(Whole),Dhari,6070.0,-0.25,0.82,1,False,none,0.0,115,ok,No unusual price behaviour detected.
2025-06-14,Arhar (Tur/Red Gram)(Whole),Dhari,5590.0,-7.91,-0.18,1,False,none,0.0,116,ok,No unusual price behaviour detected.
2025-06-18,Arhar (Tur/Red Gram)(Whole),Dhari,5000.0,-10.55,-1.53,1,False,none,0.0,117,ok,No unusual price behaviour detected.
2025-06-19,Arhar (Tur/Red Gram)(Whole),Dhari,5150.0,3.0,-0.81,1,False,none,0.0,118,ok,No unusual price behaviour detected.
2025-06-21,Arhar (Tur/Red Gram)(Whole),Dhari,4935.0,-4.17,-1.09,1,False,none,0.0,119,ok,No unusual price behaviour detected.
2025-06-30,Arhar (Tur/Red Gram)(Whole),Dhari,5750.0,16.51,0.64,1,False,none,0.0,120,ok,No unusual price behaviour detected.
2025-07-03,Arhar (Tur/Red Gram)(Whole),Dhari,5000.0,-13.04,-1.05,1,False,none,0.0,121,ok,No unusual price behaviour detected.
2025-07-07,Arhar (Tur/Red Gram)(Whole),Dhari,5025.0,0.5,-0.74,1,False,none,0.0,122,ok,No unusual price behaviour detected.
2025-07-08,Arhar (Tur/Red Gram)(Whole),Dhari,4630.0,-7.86,-1.77,1,False,none,0.0,123,ok,No unusual price behaviour detected.
2025-07-16,Arhar (Tur/Red Gram)(Whole),Dhari,5000.0,7.99,-0.21,1,False,none,0.0,124,ok,No unusual price behaviour detected.
2025-07-21,Arhar (Tur/Red Gram)(Whole),Dhari,4360.0,-12.8,-2.09,1,False,none,0.0,125,ok,No unusual price behaviour detected.
2025-07-23,Arhar (Tur/Red Gram)(Whole),Dhari,5525.0,26.72,1.33,1,False,none,0.0,126,ok,No unusual price behaviour detected.
2025-08-01,Arhar (Tur/Red Gram)(Whole),Dhari,6000.0,8.6,2.0,1,False,none,0.0,127,ok,No unusual price behaviour detected.
2025-08-02,Arhar (Tur/Red Gram)(Whole),Dhari,6005.0,0.08,1.7,1,False,none,0.0,128,ok,No unusual price behaviour detected.
2025-08-05,Arhar (Tur/Red Gram)(Whole),Dhari,5900.0,-1.75,1.05,1,False,none,0.0,129,ok,No unusual price behaviour detected.
2025-08-08,Arhar (Tur/Red Gram)(Whole),Dhari,5750.0,-2.54,0.59,1,False,none,0.0,130,ok,No unusual price behaviour detected.
2024-08-16,Arhar (Tur/Red Gram)(Whole),Dhoraji,9305.0,,,1,False,none,0.0,1,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-20,Arhar (Tur/Red Gram)(Whole),Dhoraji,9930.0,6.72,,1,False,none,0.0,2,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-22,Arhar (Tur/Red Gram)(Whole),Dhoraji,9530.0,-4.03,,1,False,none,0.0,3,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-31,Arhar (Tur/Red Gram)(Whole),Dhoraji,10005.0,4.98,1.32,1,False,none,0.0,4,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-09-10,Arhar (Tur/Red Gram)(Whole),Dhoraji,10130.0,1.25,1.32,1,False,none,0.0,5,ok,No unusual price behaviour detected.
2024-09-12,Arhar (Tur/Red Gram)(Whole),Dhoraji,10130.0,0.0,1.01,2,False,none,0.0,6,ok,No unusual price behaviour detected.
2024-09-17,Arhar (Tur/Red Gram)(Whole),Dhoraji,9255.0,-8.64,-1.7,1,False,none,0.0,7,ok,No unusual price behaviour detected.
2024-09-18,Arhar (Tur/Red Gram)(Whole),Dhoraji,9730.0,5.13,-0.07,1,False,none,0.0,8,ok,No unusual price behaviour detected.
2024-09-19,Arhar (Tur/Red Gram)(Whole),Dhoraji,9605.0,-1.28,-0.64,1,False,none,0.0,9,ok,No unusual price behaviour detected.
2024-09-24,Arhar (Tur/Red Gram)(Whole),Dhoraji,9505.0,-1.04,-0.79,1,False,none,0.0,10,ok,No unusual price behaviour detected.
